UNITID,TUITION1,FEE1,TUITION2,FEE2,TUITION3,FEE3,CHG2AY3,CHG3AY3,CHG8AY3,CHG9AY3 
220604,10776,1300,10776,1300,10776,1300,12076,12076,2400,2400
220613,18840,700,18840,700,18840,700,19540,19540,3275,3275
220631,23040,450,23040,450,23040,450,23490,23490,6500,6200
220701,23650,2200,23650,2200,23650,2200,25850,25850,10500,9900
220710,35448,844,35448,844,35448,844,36292,36292,2812,2812
220792,.,.,.,.,.,.,.,.,.,.
220862,8208,1704,8208,1704,12048,1704,9912,13752,4699,4699
220871,.,.,.,.,.,.,.,.,.,.
220978,7200,1870,7200,1870,25872,1870,9070,27742,4398,4398
221096,4032,298,4032,298,16608,298,4330,16906,5822,9912
221184,4032,262,4032,262,16608,262,4294,16870,2680,2680
221351,50600,310,50600,310,50600,310,50910,50910,2619,2398
221397,4242,310,4242,310,17448,310,4552,17758,2500,1900
221485,4032,311,4032,311,16608,311,4343,16919,2990,2990
221519,46960,272,46960,272,46960,272,47980,47980,1750,1750
221643,4032,286,4032,286,16608,286,4318,16894,4400,4400
221661,22060,870,22060,870,22060,870,22930,22930,4250,4250
221670,.,.,.,.,.,.,.,.,.,.
221731,24600,1250,24600,1250,24600,1250,25850,25850,3500,3500
221740,7836,1820,7836,1820,23954,1820,9656,25774,4050,4050
221759,11332,1932,11332,1932,28522,2162,13264,31664,5780,5780
221768,8214,1534,8214,1534,14254,1534,9748,15788,5518,5518
221838,7854,1158,7854,1158,20574,1158,9012,21732,3900,1900
221847,8358,1278,8358,1278,18390,1278,9636,19668,5400,5400
221892,25998,900,25998,900,25998,900,26898,26898,9988,5537
221908,4032,294,4032,294,16608,294,4326,16902,4123,4123
221953,25350,150,25350,150,25350,150,25500,25500,5449,5322
221971,22080,850,22080,850,22080,850,34630,34630,9340,9340
221999,52781,1377,52781,1377,52781,1377,54158,54158,.,.
222053,4032,280,4032,280,16608,280,4312,16888,2560,2560
222062,4032,296,4032,296,16903,296,4328,17199,4400,4400
222105,7223,1625,7223,1625,7223,1625,8848,8848,7257,7015
222178,37750,50,37750,50,37750,50,37800,37800,3272,3272
222567,1128,578,2256,578,3432,578,2834,4010,4465,4465
222576,1128,1008,1128,2040,2664,2040,3168,4704,4222,4222
222628,8550,30,8550,30,8550,30,.,.,.,.
222822,2010,810,3300,1080,4650,1080,4380,5730,5330,5330
222831,4412,3495,4412,3495,14228,3495,7907,17723,3280,3280
222877,13350,1700,13350,1700,13350,1700,15050,15050,4925,4925
222938,19260,94,19260,94,19260,94,19354,19354,13192,13192
222983,42405,185,42405,185,42405,185,42590,42590,1580,1580
222992,2010,540,2010,8820,12480,540,10830,13020,4256,4256
223001,.,.,.,.,.,.,.,.,.,.
223083,11552,3580,11552,3580,11552,3580,.,.,.,.
223117,6600,300,6600,300,6600,300,6900,6900,1400,1500
223223,.,.,.,.,.,.,.,.,.,.
223232,44544,4702,44544,4702,44544,4702,49246,49246,3902,3902
223320,2100,533,3960,533,4410,533,4493,4943,3712,2209
223427,1710,2250,3450,2250,8220,2250,5700,10470,5938,5938
223463,16075,0,16075,0,16075,0,16075,16075,4842,4842
223472,13960,1060,13960,1060,13960,1060,15020,15020,1618,2018
223506,1726,675,2629,675,4063,675,3304,4738,4711,4156
223816,2850,0,3540,0,7200,0,3540,7200,3449,2889
223898,3810,0,4860,0,4860,0,4860,4860,6214,5475
223922,1392,1488,1392,2040,2136,2040,4290,5220,4618,10428
224004,32900,900,32900,900,32900,900,33800,33800,3308,3308
224110,1368,1032,2760,1800,4944,2136,4560,7080,3690,3690
224147,4719,4834,4719,4834,14897,5446,9553,20343,3682,3916
224226,30690,1250,30690,1250,30690,1250,31940,31940,5121,5121
224244,18176,910,18176,910,18176,910,19086,19086,5000,3600
224271,11970,820,11970,820,11970,820,12790,12790,4354,2601
224305,.,.,.,.,.,.,.,.,.,.
224323,41660,3500,41660,3500,41660,3500,45160,45160,2920,2120
224350,2070,1250,2070,2750,3180,2750,4820,5930,3453,4808
224527,26400,1240,26400,1240,26400,1240,27640,27640,2650,2935
224545,5925,1840,5925,1840,18433,1840,7764,20273,3380,3380
224554,4790,5030,4790,5030,17060,5030,9820,22090,4157,4157
224615,2370,0,4050,0,6000,0,4050,6000,3411,3411
224642,2784,490,2784,490,4824,490,3274,5314,5644,5644
224712,.,.,.,.,.,.,.,.,.,.
224776,19260,94,19260,94,19260,94,19354,19354,11566,11566
224891,1410,1898,2220,1898,2490,1898,4118,4388,3325,7968
224961,1350,940,2010,940,4260,940,2950,5200,4404,4080
225070,1500,1202,2670,1202,4110,1202,3872,5312,3784,3784
225247,29526,1838,29526,1838,29526,1838,31364,31364,3176,4800
225308,1170,1470,1170,3750,4500,1470,4920,5970,4775,4775
225371,2088,294,2088,894,2488,894,2982,3382,5475,5475
225399,32350,2150,32350,2150,32350,2150,34500,34500,5970,5970
225414,5856,1648,5856,1648,19104,1648,7504,20752,8816,8816
225423,792,1248,2904,1440,3624,1836,4344,5460,4240,6488
225432,5673,1456,5673,1456,15561,1456,7222,17038,7318,7318
225502,5002,2311,5002,2311,14818,2311,7313,17129,4152,4836
225511,8449,1008,8449,1008,20665,1008,9457,21673,5091,5091
225520,2310,260,3720,260,5170,260,3980,5420,6253,3848
225548,25998,3200,25998,3200,25998,3200,29198,29198,3000,2650
225575,12569,2134,12569,2134,12569,2134,14703,14703,1500,1500
225627,31020,1266,31020,1266,31020,1266,32286,32286,3665,3665
225876,6300,1700,6300,1700,6300,1700,8000,8000,5564,2530
225885,10400,1320,10400,1320,10400,1320,11720,11720,3000,3000
225991,16810,650,16810,650,16810,650,17187,17187,4578,4578
226019,1272,888,3168,888,4368,888,4056,5256,6224,6052
226091,6129,2462,6129,2462,15945,2462,8591,18407,5080,4888
226107,2280,912,2280,912,12408,912,3192,13320,2050,1950
226116,2850,1481,2850,1481,15120,1481,4331,16601,4842,4842
226134,1200,2080,2400,2080,3648,2080,4480,5728,5550,4253
226152,3818,3865,3818,3865,13634,5349,7683,18983,3974,3974
226204,1416,750,3012,750,3552,750,3762,4302,5224,4800
226231,31740,750,31740,750,31740,750,32490,32490,3262,2714
226383,24060,200,24060,200,24060,200,24260,24260,6108,4920
226408,1350,423,2550,423,3450,423,2973,3873,2472,2472
226471,26600,2200,26600,2200,26600,2200,30750,30750,3030,3030
226578,3180,480,3720,480,5430,480,4200,5910,4653,5328
226587,28530,90,28530,90,28530,90,28830,28830,5056,5056
226806,1980,750,3600,750,4860,750,4350,5610,2120,2120
226833,5708,3873,5708,3873,7658,3873,9796,11746,1986,1204
226879,14880,75,14880,75,14880,75,14955,14955,5592,5592
227146,1350,1448,1620,2888,3480,2888,4508,6368,7290,7290
227182,2112,48,4632,48,5952,48,4680,6000,4996,4996
227216,8295,2795,8295,2795,18111,2795,11090,20906,4812,4418
227225,1380,1769,3240,1769,4680,1769,5009,6449,6274,6274
227289,.,.,.,.,.,.,.,.,.,.
227304,1728,552,2952,552,3846,552,3504,4398,2788,2788
227331,29038,888,29038,888,29038,888,29926,29926,3300,3300
227368,7233,1684,7233,1684,17049,1684,8917,18733,4520,4330
227377,1200,1948,1800,1948,3000,1948,3748,4948,3914,3914
227386,792,1272,792,2784,792,3768,3576,4560,6822,6822
227401,1710,750,3210,750,4710,750,3960,5460,4988,4988
227429,7392,2600,7392,2600,7392,2600,9992,9992,3500,3500
227526,7253,3846,7253,3846,22552,3846,11099,26398,4320,3555
227687,1500,1060,3450,1060,4950,1060,4510,6010,3584,3584
227748,16520,237,16520,237,16520,237,16757,16757,7616,5103
227757,50310,797,50310,797,50310,797,51107,51107,2700,2700
227845,48326,750,48326,750,48326,750,49076,49076,2770,2770
227854,2970,142,6450,142,13980,142,6592,14122,4602,4602
227863,30800,760,30800,760,30800,760,31560,31560,4762,4762
227881,5856,2880,5856,2880,15672,2880,8736,18552,3866,3866
227924,2970,142,6450,142,13980,142,6592,14122,4602,4602
227979,1872,0,3240,0,5040,0,3240,5040,4873,4873
228042,31938,0,31938,0,31938,0,31938,31938,2000,2000
228149,32700,1020,32700,1020,32700,1020,33720,33720,3000,3000
228158,696,1564,2328,1564,2712,1564,3892,4276,6121,4989
228194,.,.,.,.,.,.,.,.,.,.
228246,51958,6582,51958,6582,51958,6582,58540,58540,2600,2600
228316,1464,1038,3024,1038,4848,1038,4062,5886,5520,4973
228325,20496,960,20496,960,20496,960,19834,19834,4856,4856
228343,45120,0,45120,0,45120,0,45120,45120,2050,2160
228431,7842,2758,7842,2758,18858,2758,10600,21616,3674,3674
228459,8326,2529,8326,2529,19778,2529,10855,22307,4110,5720
228468,22176,660,22176,660,22176,660,22836,22836,2898,2898
228486,7070,1061,7070,1061,7070,1061,8132,8132,2000,1400
