,UNITID,TYPE,FORPROFIT,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,STATE,HLOFFER,TEACHER_CERT,TUITION_GURANTEE,TOTAL_ASSETS,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,STATEGRANT,LOCAL_GRANT
838,207324,0,1,0,24550,540,3155,3155,0,2186,78,15,22,97,25,1918801,52,SOUTH,Highest_Masters,1,0,124961923,1639508,8958219,22099026,46648445
839,207388,1,0,0,5357,3662,4740,4740,0,17164,85,18,18,77,28,26288259,42,SOUTH,Highest_Doc,1,1,2121486296,85843651,30609378,15247233,0
840,207403,0,1,1,27912,3440,4440,4440,0,3269,73,14,26,96,34,2640628,53,SOUTH,Highest_Masters,1,0,262620778,3281394,10847457,28801165,44069230
841,207458,0,1,1,28094,4650,2750,2750,0,1714,76,10,21,91,23,1627905,47,SOUTH,Highest_Doc,1,0,339604842,6551748,11092476,32590109,72928593
842,207500,1,0,0,4788,4275,6562,6562,0,15451,87,20,18,75,23,23702783,35,SOUTH,Highest_Doc,1,1,2278163000,80439000,29100000,28306000,0
843,207582,0,1,1,29700,1230,3706,4600,0,3956,78,16,18,83,38,6336781,56,SOUTH,Highest_Doc,1,0,196073358,3998040,12795366,43999082,104654890
844,207722,1,0,0,6390,1650,3930,3930,0,1021,64,16,23,95,46,1930020,44,SOUTH,Highest_Bachelor,1,0,32882132,1230462,1415848,995601,0
845,207847,1,0,0,6240,510,3800,4680,0,1009,61,24,16,93,41,6372959,35,SOUTH,Highest_Masters,1,1,64959750,2372571,6000443,302500,0
846,207865,1,0,1,6368,1545,7202,6212,1,2132,74,20,20,86,37,7224609,60,SOUTH,Highest_Doc,1,0,106332579,4377782,6401364,4902202,0
847,207971,0,1,0,42950,500,6560,6560,0,5815,84,10,25,94,22,3556963,32,SOUTH,Highest_Doc,0,0,1523377903,34048180,15505883,99887687,205409147
848,208646,1,0,0,7830,1671,3264,3264,0,644,70,15,11,65,40,5711926,44,WEST,Highest_Masters,1,0,105575381,7859686,3161547,1321335,0
849,208822,0,1,1,37840,530,2050,2050,0,2685,83,13,22,89,28,3230456,71,WEST,Highest_Doc,1,0,200923677,4234028,12026483,39588274,89490772
850,209056,0,0,1,54832,434,2052,2052,0,5620,79,11,26,92,20,1862616,66,WEST,Highest_Doc,1,0,504918917,11784700,15788946,63525922,122131778
851,209065,0,1,0,44450,682,1950,3950,0,2250,81,11,32,97,27,1813388,66,WEST,Highest_Bachelor,1,0,280843543,4738404,13240060,39461979,63305599
852,209287,0,0,1,27370,630,8883,8883,0,219,64,11,17,84,44,694366,79,WEST,Highest_Doc,0,0,32588000,1316000,3089000,3011800,16054000
853,209409,0,1,1,32100,220,2700,2700,0,415,67,15,19,84,36,966924,63,WEST,Highest_PostMasters,1,0,39084911,1634822,4224552,6782912,15199641
854,209506,1,0,0,9212,2057,3301,3301,1,4231,76,16,7,42,23,5694041,31,WEST,Highest_Masters,0,0,179830916,6368617,6938887,1722600,0
855,209542,1,0,0,9846,2012,2742,2742,1,17374,85,18,12,56,23,24655806,37,WEST,Highest_Doc,1,0,1983860946,91839095,34437432,10925592,62160
856,209551,1,0,0,10962,2374,2532,2532,1,28525,84,18,24,57,25,22987341,34,WEST,Highest_Doc,1,1,2634206359,81624773,57474508,9205308,0
857,209612,0,0,1,47158,937,1800,1800,0,2458,84,10,22,89,28,2475311,84,WEST,Highest_Doc,1,0,323100330,26379297,16544176,42694858,125978174
858,209807,1,0,0,7907,1641,3210,3210,1,6701,75,19,8,54,39,35214107,38,WEST,Highest_Doc,1,0,913544339,43585868,24866214,14388754,401294
859,209825,0,1,0,49424,220,2210,2422,1,12562,86,11,26,99,15,2675935,42,WEST,Highest_Doc,1,0,637956000,4442000,31057000,90887000,143691000
860,209922,0,0,0,60310,310,1450,1150,1,5647,83,9,27,52,12,830608,38,WEST,Highest_Masters,0,0,831907132,14295261,13308290,29393734,102606510
861,210146,1,0,0,8820,2097,2697,2697,1,2320,68,20,12,45,27,6440205,35,WEST,Highest_Masters,1,0,168863563,8918285,6065227,2000494,0
862,210304,0,1,1,18900,960,2856,11880,0,408,68,10,15,99,59,1194105,68,WEST,Highest_Masters,1,0,32436342,684348,4864319,1678836,18272878
863,210331,0,1,1,33190,998,2000,2000,0,1924,79,13,21,95,31,1441086,60,WEST,Highest_Doc,1,0,23786515,1317719,4481207,16795219,21052101
864,210401,0,0,0,53300,534,1336,1336,1,4010,82,10,23,89,23,1649782,46,WEST,Highest_Doc,0,0,443732000,17791000,12774000,49010000,90364000
865,210429,1,0,0,8280,1914,2487,2487,0,3566,71,13,17,71,38,7486692,76,WEST,Highest_Masters,1,0,181886540,10439254,8496808,3712209,0
866,210571,0,1,1,25500,1188,2660,2660,0,5369,73,12,22,85,52,4057782,82,NORTH,Highest_Masters,1,0,172964959,2206160,9885098,18496528,49316735
867,210669,0,1,0,50480,500,2500,2500,1,4380,84,9,28,99,32,2615264,65,NORTH,Highest_Bachelor,0,0,394705721,6541154,19152631,55591176,74686646
868,210739,0,1,0,38500,1000,2370,6090,1,3192,81,12,19,82,26,2906693,64,NORTH,Highest_Doc,1,0,251956238,4666385,12389563,34579438,76181755
869,210775,0,1,0,36680,1350,3600,2500,0,3683,71,14,19,86,35,3395842,82,NORTH,Highest_Doc,1,0,170646570,6988135,9164828,25973321,62530472
870,211088,0,1,1,44620,700,1100,3850,1,8884,74,11,25,90,34,3354611,68,NORTH,Highest_Doc,1,0,259676000,7257000,15227000,42865000,116908000
871,211158,1,0,0,7716,3242,3310,6310,1,7292,77,20,25,72,32,11265512,69,NORTH,Highest_Doc,1,0,334454359,14004763,17660428,7810354,0
872,211291,0,0,1,57882,320,2150,2150,1,9890,92,9,27,51,10,1652515,32,NORTH,Highest_Masters,1,0,1430783000,30657000,45101000,62240000,237562000
873,211352,0,1,0,32830,1015,1700,4200,1,2700,76,15,23,95,41,3389823,74,NORTH,Highest_Doc,1,0,137934491,6273844,11946300,25585084,54139999
874,211361,1,0,1,7716,3392,5034,6634,0,3805,70,19,19,81,40,8571524,71,NORTH,Highest_Doc,1,0,212532775,8641572,18981111,4386709,0
875,211431,0,1,0,30542,904,2082,2082,0,650,85,10,12,83,43,2491759,85,NORTH,Highest_Doc,1,0,105769561,6853571,2468589,11068320,53371849
876,211440,0,0,0,57560,925,1400,1400,1,26189,96,5,24,51,15,4826528,39,NORTH,Highest_Doc,1,0,4737719181,159475953,64233657,170732800,1299231349
877,211468,0,0,0,40967,600,500,2000,1,1851,80,10,17,86,43,2142598,85,NORTH,Highest_Doc,1,0,93635275,1425548,5898630,17868714,37299468
878,211477,0,0,0,17784,930,1200,1300,0,274,50,10,5,88,55,1976437,82,NORTH,Highest_Masters,0,0,19662105,1522794,3869585,799196,17970225
879,211556,0,0,1,38482,1420,3500,3500,1,2505,76,10,22,79,26,1654239,59,NORTH,Highest_Doc,1,0,217171716,2320223,17483291,23619940,69204197
880,211583,0,1,0,37950,250,7898,7898,0,2318,70,12,18,88,46,2591607,80,NORTH,Highest_Doc,1,0,66492677,2867907,6237158,18385706,36919946
881,211644,1,0,0,7716,3433,3340,4540,0,2685,77,17,20,82,39,6218865,67,NORTH,Highest_Doc,1,0,170105649,9887388,12770626,3714331,0
882,211981,0,0,0,38070,2550,1800,5420,1,2091,72,13,20,87,30,2846747,76,NORTH,Highest_Doc,1,0,108521846,6159942,9656042,35198594,58244659
883,212009,0,0,0,55948,550,1991,1691,0,5375,82,8,21,80,14,1410767,43,NORTH,Highest_Bachelor,0,0,727423592,11332099,19414784,56757622,124491080
884,212054,0,0,0,53868,2370,1200,1200,0,31237,88,11,21,90,24,17315037,49,NORTH,Highest_Doc,1,0,2325554000,76400000,74147000,354038000,958079000
885,212115,1,0,1,8288,2971,3252,3238,1,4685,71,22,21,58,41,10199406,68,NORTH,Highest_Doc,1,1,200140998,16220231,10034203,5053435,0
886,212133,0,1,1,34136,570,1494,4113,0,2095,82,12,19,94,43,3189158,72,NORTH,Highest_Doc,1,0,97736290,3991846,11654301,27814404,51984391
887,212160,1,0,1,7716,2828,3300,3900,0,3273,74,15,21,82,40,6065925,69,NORTH,Highest_Doc,1,0,157333961,12958751,13075653,4265986,0
888,212577,0,0,0,60872,190,1270,3676,1,9062,84,9,27,63,19,2149549,44,NORTH,Highest_Bachelor,0,0,782794725,10176499,24792673,59329354,134714477
889,212601,0,1,0,34575,966,2800,2800,1,4442,85,13,21,74,26,4131572,56,NORTH,Highest_Doc,1,0,276610000,9224000,17476000,51168000,94080000
890,212656,0,1,1,28500,540,1700,1700,1,1642,78,12,24,94,36,1842516,88,NORTH,Highest_Masters,1,0,88155177,3163399,8044174,14870418,33231869
891,212832,0,1,1,36027,780,6693,5692,1,1019,78,11,11,68,29,2825678,66,NORTH,Highest_Doc,1,0,122049000,10935000,6018000,22204000,55111000
892,212911,0,0,1,58402,498,1468,1468,0,4530,88,8,28,46,15,1014501,15,NORTH,Highest_Bachelor,1,0,752077114,9350093,16307246,30574669,109302962
893,212984,0,1,1,30590,1050,1398,1398,0,1314,83,13,16,75,35,3540780,71,NORTH,Highest_Doc,1,0,113738629,3723432,5307723,23081158,44352899
894,213011,0,1,1,26900,850,3934,4074,0,1958,83,10,17,67,27,1938273,59,NORTH,Highest_Doc,1,0,85601262,2228283,7775095,9192893,40003437
895,213020,1,0,1,9570,3574,2080,3080,0,9034,72,18,22,72,38,14321406,71,NORTH,Highest_Doc,1,0,311354023,22503762,20487543,8466811,0
896,213251,0,0,0,48350,825,1250,3250,1,2757,85,13,28,100,26,1713782,68,NORTH,Highest_Masters,1,0,220655811,5122756,9995140,39051373,50642192
897,213303,0,0,1,14500,2500,3600,6600,0,1698,67,14,26,90,56,3256856,83,NORTH,Highest_Masters,1,0,39156109,1873558,4886171,13109767,27733921
898,213321,0,1,0,38062,2018,3812,6288,1,3160,75,11,25,85,24,2590825,77,NORTH,Highest_Masters,1,0,232831549,5704234,11837164,35577659,67603454
899,213349,1,0,0,7716,3332,4290,4290,0,6830,77,19,19,80,33,10573120,68,NORTH,Highest_Doc,1,0,311826008,13383557,17884436,6894864,0
900,213358,0,1,1,29470,850,3230,3230,0,1846,65,12,17,82,36,2066188,60,NORTH,Highest_Doc,1,0,40280342,2185994,6049320,14174023,30324846
901,213367,0,1,0,31350,1075,1000,3000,1,6151,78,13,22,88,38,6743242,64,NORTH,Highest_Doc,1,0,273667540,13455038,19107416,47379000,109467077
902,213400,0,0,1,26330,680,2350,2350,0,301,81,15,10,90,38,2304632,62,NORTH,Highest_Doc,1,0,86484860,1445514,4437223,9404212,31184823
903,213507,0,1,0,44740,1290,2482,3082,1,2500,83,12,28,95,24,1788041,71,NORTH,Highest_Doc,1,0,214348628,3477824,9978605,44189585,60491932
904,213543,0,0,0,54790,470,1065,1065,0,12389,91,9,27,52,17,4536755,37,NORTH,Highest_Doc,1,0,2594231000,37710000,38856000,115235000,406147000
905,213598,1,0,1,8026,3240,4415,4415,0,3871,71,14,22,94,64,6477195,82,NORTH,Highest_Masters,1,1,304923012,3001877,8569656,7564957,65020238
906,213613,1,0,0,7716,3162,5307,5307,0,2413,73,15,21,68,38,4499545,74,NORTH,Highest_Masters,1,0,159211499,5864636,9785301,2885189,0
907,213668,0,1,1,41984,730,2071,2071,1,2917,73,11,30,100,46,2470898,78,NORTH,Highest_Bachelor,1,0,279702335,4140265,8993606,33832148,44288962
908,213783,1,0,1,7716,2944,2512,3822,0,2136,78,17,27,92,47,3678866,74,NORTH,Highest_Masters,1,0,98455390,4661982,8504603,2892292,0
909,213826,0,1,1,35178,1750,2500,3500,0,2231,83,11,20,91,32,2669071,69,NORTH,Highest_Doc,1,0,228365138,9182747,10089160,31288244,64073612
910,213987,0,1,0,38580,2770,2061,2061,0,3457,80,15,25,98,27,2877435,70,NORTH,Highest_Doc,1,0,168118238,21726165,16361475,56444473,99015715
911,213996,0,1,0,36340,840,3460,3100,0,2549,86,13,22,96,20,2296808,63,NORTH,Highest_Doc,1,0,322341214,9089314,21100599,41942582,99519612
912,214041,1,0,0,9570,2095,2810,3100,0,6381,75,19,19,63,28,8013823,60,NORTH,Highest_Doc,1,0,217953499,13880931,18779489,4848003,0
913,214069,0,1,0,34100,1840,1000,2000,0,1897,84,10,21,90,26,2143278,74,NORTH,Highest_Doc,1,0,208480483,5043167,11252339,27117580,61392518
914,214148,0,0,1,43320,1486,2000,3000,0,1199,69,7,26,97,42,763788,84,NORTH,Highest_Masters,1,0,76690158,1299206,1162366,6792247,16412326
915,214157,0,1,0,45321,2046,6692,8576,0,2337,83,11,21,90,27,2522470,81,NORTH,Highest_Doc,1,0,302590380,4462754,13055045,44254793,73561198
916,214166,0,1,1,23090,1280,3000,3000,1,1428,76,11,14,55,24,1755112,50,NORTH,Highest_Masters,1,0,166207128,2121013,5907945,8079239,27540491
917,214175,0,1,0,53865,735,1781,2060,1,4543,94,9,24,85,19,1966637,56,NORTH,Highest_Masters,1,0,527977730,6374052,13961589,56862201,104582219
918,214272,0,1,0,31500,1460,2600,4520,0,3341,77,14,22,81,38,3171225,72,NORTH,Highest_Doc,1,0,141368145,4860398,13784062,17723592,52246305
919,215062,0,0,0,53166,6876,2926,2926,0,42205,95,6,20,51,13,7467800,12,NORTH,Highest_Doc,1,0,30413231000,1012266000,113504000,360863000,10944686000
920,215105,0,0,1,46530,150,2520,3663,0,1588,74,9,24,98,33,2709321,87,NORTH,Highest_Doc,1,0,191023347,13821056,7521970,39675270,70603556
921,215114,0,0,1,29178,375,2042,2042,0,539,82,11,27,94,36,1459752,63,NORTH,Highest_Masters,1,0,48927351,1408000,4282000,11564000,23235045
922,215132,0,0,1,26983,1700,3300,4400,1,3129,90,12,31,97,28,1883953,66,NORTH,Highest_Doc,0,1,394161147,7257121,19674961,25953776,94648578
923,215293,1,0,0,18628,1050,3502,3502,1,32549,93,14,17,49,13,12959013,38,NORTH,Highest_Doc,1,0,8011856079,270761856,175850302,225682687,2412683906
924,215442,0,0,0,32560,1640,2100,2100,0,5411,73,12,22,94,41,5591645,77,NORTH,Highest_Doc,1,0,208533496,7451954,11788385,42493099,79852698
925,215637,0,0,1,19650,3900,4650,4675,0,404,16,21,42,51,41,677100,76,NORTH,Highest_Bachelor,0,0,2902306,35597,35258,0,9164558
926,215655,0,0,0,30830,1300,6562,6562,0,4469,81,14,19,84,28,4370500,66,NORTH,Highest_Doc,1,0,276095735,10383363,22346698,45918313,123138187
927,215691,0,1,1,19500,1150,1518,5045,0,1042,72,14,18,85,40,1067343,69,NORTH,Highest_Masters,1,0,55101229,3285089,3223540,3829230,19849956
928,215743,0,1,1,38728,1200,6000,7100,0,1904,96,14,17,68,20,2035563,48,NORTH,Highest_Doc,1,0,135941955,1795410,14144577,29422388,62313364
929,215770,0,1,0,47740,200,1916,2488,0,7632,89,11,23,93,13,2753559,52,NORTH,Highest_Doc,1,0,802551440,13380332,35485753,99349180,210347379
930,215798,0,1,1,36586,1018,1800,4820,1,2310,83,11,23,98,29,2113733,71,NORTH,Highest_Doc,1,0,282462182,4039928,9972498,34124470,56071379
931,215929,0,1,0,46684,400,1872,4572,0,9291,89,12,26,93,19,3479861,64,NORTH,Highest_Doc,1,1,605835765,14286845,21290273,79110051,165100332
932,215947,0,1,0,37396,550,3000,2300,0,2583,81,14,23,96,30,2250718,76,NORTH,Highest_PostMasters,1,0,174081874,3047214,8325023,34632450,52343018
933,216010,1,0,0,9570,3824,3382,3382,1,6760,77,18,24,82,33,7465084,68,NORTH,Highest_Doc,1,0,259293740,16743774,16752372,5829527,0
934,216038,1,0,1,7716,2268,3854,5144,0,5461,83,21,21,74,31,10154239,68,NORTH,Highest_Doc,1,0,261595751,12589940,18134325,6944460,325953
935,216047,0,1,1,21218,1352,1000,1000,0,5,100,6,10,29,17,38460,38,NORTH,Highest_Masters,0,0,67611901,2151612,966896,84949,10893656
936,216278,0,1,1,50500,640,2160,3660,1,5497,88,13,27,98,26,2789541,73,NORTH,Highest_Masters,1,0,339662705,4963504,22200031,71329697,81360370
937,216339,1,0,0,16080,890,2462,2474,1,33805,87,13,17,77,29,38990125,59,NORTH,Highest_Doc,1,0,5453339000,175996000,81098000,152840000,3432630000
938,216357,0,1,0,31690,1830,3300,3300,0,1680,75,11,34,94,43,1558984,92,NORTH,Highest_Masters,1,0,74838776,1207328,6308471,14522884,24427578
939,216366,0,0,1,40680,1035,4717,4717,1,4469,84,13,17,85,33,5305381,70,NORTH,Highest_Doc,0,0,8372226240,64884446,17440136,66410441,5570678922
940,216542,0,1,1,21320,1286,6690,6690,0,522,69,11,19,82,47,1211869,72,NORTH,Highest_Masters,1,0,40571355,777597,1442022,4103064,13571530
941,216597,0,1,0,56730,730,2300,3950,1,22083,96,11,25,55,10,3241511,41,NORTH,Highest_Doc,1,0,1880806380,63959503,75716263,138240565,458178879
942,216667,0,0,1,49612,558,900,900,0,2496,85,10,23,100,29,1724723,73,NORTH,Highest_Masters,1,0,317857588,5165401,10233036,35576552,59245028
943,216694,0,1,1,25430,1070,1340,1340,1,1584,79,11,27,96,32,1859518,80,NORTH,Highest_Doc,1,0,127676659,3673137,5945109,15342256,40072555
944,216764,1,0,0,7716,2707,2520,4592,1,14234,85,20,20,57,25,16403821,59,NORTH,Highest_Doc,1,0,568069433,43927783,24172736,10623736,0
945,216807,0,1,0,37075,600,1250,3250,1,2746,80,11,24,96,32,1666693,75,NORTH,Highest_Masters,1,0,216642866,4730573,7772097,27367611,36828053
946,216852,0,0,0,47770,805,2430,2430,0,5739,81,13,23,86,21,2959648,70,NORTH,Highest_Doc,1,0,373313373,13711062,19452723,87933609,152903123
947,216931,0,0,1,36888,1864,4193,5633,0,3633,76,13,23,87,33,3459474,71,NORTH,Highest_Doc,1,0,232735413,10473036,16251619,41277888,100889075
948,217013,0,1,1,25200,890,2580,2580,0,808,68,12,18,72,30,1512102,67,NORTH,Highest_Masters,1,0,116652606,4668435,5233088,8386912,26790789
949,217059,0,0,0,19670,2030,2550,2550,0,5798,77,14,23,89,25,4646415,66,NORTH,Highest_Doc,1,0,501517928,13196411,12683018,26193619,104422008
950,217165,0,0,1,45966,897,3500,3500,1,7521,89,13,25,91,11,1735911,52,NORTH,Highest_Masters,0,0,506731000,15154000,31974000,65199000,154739000
951,217402,0,1,0,53440,948,1610,7120,1,10817,92,11,27,71,14,2777075,53,NORTH,Highest_Masters,1,0,748292244,16797799,14784900,80541196,212353394
952,217420,1,0,1,8835,1425,2400,2200,1,4709,76,14,14,76,46,12560586,55,NORTH,Highest_Doc,1,0,219972884,15614671,13041821,8973511,0
953,217484,1,0,1,12922,2082,4496,9328,1,23856,85,17,21,69,19,14092339,45,NORTH,Highest_Doc,1,0,1125265341,67553225,42236250,2749201,0
954,217493,0,0,1,53820,1070,3500,4500,0,4001,85,9,24,35,16,1616694,32,NORTH,Highest_Masters,1,0,686288039,20623692,10059490,27319133,159273773
955,217518,0,0,0,34402,2424,2864,3014,1,8775,81,15,25,93,18,3495707,61,NORTH,Highest_Masters,1,0,273380421,4958976,19128135,56224680,145107896
956,217536,0,1,0,42220,700,3400,3600,1,4972,83,13,30,95,21,2078644,74,NORTH,Highest_Doc,1,0,192416000,6284000,12555000,42868058,72090000
957,217624,0,1,1,12540,800,2000,3200,0,3490,50,15,34,96,87,3476682,85,SOUTH,Highest_Masters,0,0,46904067,1410515,4525172,1674540,17249627
958,217633,0,1,0,26820,3160,5190,5420,0,3804,84,16,22,88,24,3101685,54,SOUTH,Highest_Doc,1,0,187384632,6347839,13552039,28743898,62815931
959,217688,0,1,1,27800,40,4900,4900,0,4953,70,13,20,88,37,4848532,56,SOUTH,Highest_Doc,1,0,191448124,2224517,15630264,32117877,60174108
960,217721,0,1,1,14600,2600,2202,2202,0,8114,69,18,35,98,77,8095445,70,SOUTH,Highest_Masters,1,0,122453279,2451209,9454847,11486841,48876882
961,217776,0,1,0,24926,750,2085,1950,0,922,74,13,17,85,45,2300605,70,SOUTH,Highest_Doc,1,0,39920024,1344070,4286598,9220802,24507328
962,217819,1,0,0,12518,460,3954,3954,1,15214,80,15,21,68,22,9630394,40,SOUTH,Highest_PostMasters,1,0,581567936,19713603,18354638,19185236,0
963,217864,1,0,1,75,12545,8275,8275,1,2524,87,12,22,65,21,2999718,45,SOUTH,Highest_PostMasters,1,0,212182082,10018193,10385831,4974647,0
964,217873,0,1,1,16476,570,9000,9500,0,9261,70,13,23,95,72,7437575,84,SOUTH,Highest_Masters,1,0,109500641,3614530,5280604,6127996,52343915
965,217882,1,0,1,14118,1440,4284,6042,1,28600,94,16,19,82,16,15339939,37,SOUTH,Highest_Doc,1,0,2306864615,86148836,55455601,64387119,0
966,217907,0,0,1,30864,660,1448,1448,0,965,69,12,27,83,55,2484034,62,SOUTH,Highest_Masters,0,0,75540905,4298977,6381940,816152,27403658
967,217925,0,0,1,23550,1100,4510,4510,0,448,69,15,16,68,36,1308027,49,SOUTH,Highest_Doc,1,0,110643516,2007653,9097654,7988008,45601357
968,217934,0,1,1,17791,800,8144,5090,0,786,59,12,15,76,54,2868317,74,SOUTH,Highest_Masters,1,0,48416779,1125083,4817519,257515,22490480
969,217961,0,0,0,19500,1000,5500,5500,0,1720,73,11,23,89,42,844196,12,SOUTH,Highest_Doc,1,0,163727605,2216202,5244970,4273317,29532609
970,217998,0,1,1,34435,2100,1400,11800,1,1020,75,15,49,100,43,1533406,72,SOUTH,Highest_Doc,1,0,79056545,936347,1893483,15692070,20459020
971,218061,1,0,0,10384,776,3716,3716,1,4266,68,14,19,75,47,8978806,53,SOUTH,Highest_Doc,1,0,118378489,6267958,7308178,8385393,0
972,218070,0,0,0,51712,380,1970,1970,0,5194,81,9,24,94,12,1492263,29,SOUTH,Highest_PostMasters,1,0,1066060401,23036824,30329244,65636575,163131431
973,218229,1,0,0,10700,1000,2770,2770,1,5627,75,17,30,84,43,6796195,63,SOUTH,Highest_Masters,1,0,78286371,3485798,10130193,9929642,0
974,218238,0,0,0,25200,1100,3807,10500,0,2179,62,13,15,82,52,4202307,74,SOUTH,Highest_Masters,1,0,74642458,1558501,10445084,12068199,38345268
975,218414,0,1,0,25650,2500,3606,3606,0,2163,67,14,28,98,48,3052909,78,SOUTH,Highest_Bachelor,1,0,63850251,1853190,8257652,18308380,31002302
976,218539,0,1,0,37400,2860,3070,3070,0,2016,72,12,31,93,30,1510891,53,SOUTH,Highest_Doc,1,0,209385132,5019191,11359237,25638999,45508486
977,218645,1,0,1,10398,362,3870,3870,1,3055,66,17,17,77,39,6254903,51,SOUTH,Highest_Masters,1,0,92635122,4803368,8038616,6598985,0
978,218654,1,0,1,10344,386,4739,4187,1,2096,63,15,21,78,42,4457016,61,SOUTH,Highest_Masters,1,0,68113755,6196302,5633494,4176328,16960
979,218663,1,0,1,12288,400,4386,4386,1,34957,90,18,23,82,19,26016537,44,SOUTH,Highest_Doc,1,0,2163228992,110734558,62417074,66500449,411505
980,218724,1,0,0,11460,180,3992,3980,0,14152,73,17,24,86,34,16394680,62,SOUTH,Highest_Doc,1,0,574307098,16943355,42628056,14017834,231277
981,218733,1,0,1,9528,1532,8000,8000,0,3128,69,14,17,90,73,7850967,78,SOUTH,Highest_Doc,1,0,178539284,4662221,11318058,3059428,0
982,218742,1,0,1,11208,375,4665,3902,1,4385,72,16,15,74,45,13439163,59,SOUTH,Highest_Masters,1,0,125246112,10669817,13506778,12012188,0
983,218964,1,0,0,15306,530,8432,3184,1,6705,70,12,23,82,41,9059782,61,SOUTH,Highest_PostMasters,1,0,143651732,8892181,18079278,14986889,0
984,218973,0,1,1,46010,1640,3769,3262,0,4102,89,12,28,96,17,1310887,43,SOUTH,Highest_Bachelor,0,0,486613567,7119992,20250407,44393123,74662101
985,219000,0,1,1,34934,950,8440,6300,0,2037,84,12,24,96,19,1496003,59,MidWest,Highest_Masters,1,0,192354431,4355920,6157343,29518840,54541610
986,219046,1,0,0,7541,1131,4500,4500,1,1119,65,16,13,46,23,3679747,39,MidWest,Highest_Masters,1,0,100376754,5460565,7844357,459550,0
987,219082,1,0,0,7541,1995,5807,5010,0,712,71,18,14,49,22,2575226,44,MidWest,Highest_Doc,1,0,99908008,4245070,6375592,408745,0
988,219091,0,1,0,28700,1070,1850,3010,0,1218,69,12,22,87,37,1140504,87,MidWest,Highest_PostMasters,1,0,80956839,854176,5025824,9327866,18646705
989,219198,0,1,1,26926,2210,5138,3712,0,737,76,12,13,51,19,774987,40,MidWest,Highest_Doc,1,0,69294079,824437,4068514,8091776,16781507
990,219259,1,0,0,7540,1210,4200,4200,1,1038,76,18,11,37,15,2098566,28,MidWest,Highest_Masters,1,0,129110006,4936021,8129402,304140,0
991,219295,0,1,0,20995,380,2987,2987,0,383,51,11,13,77,35,821270,73,MidWest,Highest_Masters,0,0,34799192,1328374,3015889,3560621,14546961
992,219347,1,0,0,7740,3280,4400,4400,0,1329,78,13,21,71,20,1866936,49,MidWest,Highest_Doc,0,0,121594528,6785605,7725156,806804,0
993,219356,1,0,0,7697,1503,4714,3536,1,5290,81,17,20,70,20,9015965,51,MidWest,Highest_Doc,1,0,714381000,22249161,30187245,2630702,0
994,219383,0,1,0,19170,350,4225,2835,0,1648,79,17,21,83,27,1658011,70,MidWest,Highest_Masters,1,0,85542086,1589215,7510429,7977546,25638165
995,219471,1,0,0,7697,1635,5928,4560,1,3392,81,15,17,60,23,7359211,49,MidWest,Highest_Doc,1,0,434369722,34544786,22786777,1591409,0
996,219602,1,0,0,6720,1583,6562,6562,0,7346,70,16,15,90,48,21750542,44,SOUTH,Highest_Doc,1,0,313620857,13787603,25546034,20067226,0
997,219639,0,1,0,11112,1460,3959,3959,0,456,58,9,9,93,48,2585916,77,SOUTH,Highest_Doc,0,0,49624939,2166888,3250568,264506,18407936
998,219709,0,1,1,35310,1720,5130,5230,1,8926,82,14,25,77,16,5515344,39,SOUTH,Highest_Doc,1,0,1133197968,19947256,32340374,82673676,196781218
999,219718,0,1,0,12351,1260,4620,4620,0,1717,61,15,12,86,40,6867774,50,SOUTH,Highest_Masters,1,0,95046663,1903210,9874895,12585924,43125765
1000,219806,0,1,1,28200,1300,3232,3232,1,3022,69,14,30,96,46,3986797,61,SOUTH,Highest_Doc,1,0,146955025,2317476,11644514,26490945,42707445
1001,219833,0,1,0,33900,980,3190,3190,0,4325,81,11,21,93,34,2666433,43,SOUTH,Highest_Masters,1,0,109142836,4326581,5057781,25966196,41500125
1002,219949,0,0,1,24336,1050,6880,12370,0,2872,66,17,30,99,34,3419143,26,SOUTH,Highest_Masters,1,0,52075001,439343,5821657,17451910,29005672
1003,219976,0,1,0,32080,2664,4000,4000,0,3621,86,14,21,78,22,2708276,47,SOUTH,Highest_Doc,1,0,475201837,14502992,25332906,45158225,159492696
1004,220075,1,0,0,7340,1919,6870,5520,1,8686,78,16,16,84,39,19835201,44,SOUTH,Highest_Doc,1,0,623601790,35190218,28692695,24446617,0
1005,220181,0,0,1,20220,1912,3000,3000,0,6345,80,14,37,82,60,2605966,69,SOUTH,Highest_Masters,1,0,159157685,4062413,3826605,12116109,28661661
1006,220473,0,1,1,16400,1890,3310,3310,0,573,80,8,20,85,43,1373458,72,SOUTH,Highest_Doc,1,0,208557211,2284240,3493421,2330953,23297743
