UNITID,TYPE,FORPROFIT,StudyAbroad,TUITVARY,ROOM,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,TUITION2_INSTATE_UG,FEE2_INSTATE_UG,TUITION3_OUTSTATE_UG,FEE3_OUTOFSTATE_UG,INSTATE_TUITION_FEES_P,OUTSTATE_TUITION_FEES_P,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REUIRED_GPA,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,NUM_FULLTIME_FALLCOHRT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,TOTAL_FIRSTYR_UG,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,TOTAL_AID_UG,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,TOTAL_AMOUNT_FLOANS_UG,TOTAL_SALARY_FT_CONTRACT,DUAL_ENROLLMENT,AP_CREDIT,TEACHER_CERT,COUNSELING_SERVICES,EMPLOYMENT_SERVICE,ACADEMIC_LIBRARY,TUITION_GURANTEE,TUITION_PAYMENTPLAN,ATHASSOC,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,TOTAL_PELL,STATEGRANT,LOCAL_GRANT,DISCOUNTSAPPLIED_TO_TUTFEES,Highest_Bachelor,STATE_SOUTH
151777,0,1,1,0,1,0,33178,1258,33178,1258,33178,1258,34436,34436,3342,4705,1,0,4001,331,71,15,332,31,100,26692276,43,2075303,88,6178534,4067569.0,1,1,1,1,1,1,0,1,1,163832946,34241874,5598190,7088259,2118034,21013629,42808989,3263710,0,0
152080,0,1,1,0,1,1,57192,507,57192,507,57192,507,57699,57699,1950,1950,0,0,21253,2051,97,9,2051,23,61,215926523,10,4359955,31,14935350,149254171.0,0,1,1,1,1,1,0,1,1,18413619000,3920126000,126085000,56790000,4349000,335613000,1280130000,532000,0,0
152318,0,0,1,0,1,1,49479,1035,49479,1035,49479,1035,52914,52914,1560,1560,0,1,4376,496,90,10,496,25,97,44110414,12,1089007,45,5650337,17039170.0,1,1,0,1,1,1,0,1,1,458661917,125902512,5130663,14533261,1042329,38222174,95364284,898898,0,0
152336,0,1,0,0,1,1,31144,1130,31144,1130,31144,1130,32420,32420,3000,3000,1,0,1676,361,73,12,387,22,94,30268343,43,3210398,70,8706719,4468542.0,1,1,1,1,1,1,0,1,1,127841101,27899199,3916741,7440913,3373124,22085248,48970064,2826442,0,0
152381,0,1,1,0,1,1,29950,1200,29950,1200,29950,1200,31150,31150,3609,3609,1,0,657,143,69,8,143,19,93,14729782,52,1948021,75,3467983,21689180.115322582,1,1,1,1,1,1,1,1,1,29292127,19522438,2654520,2256553,1946307,9031722,20111445,2677673,0,0
152390,0,1,1,0,1,1,44760,960,44760,960,44760,960,45720,45720,2400,1800,1,0,2412,381,85,9,381,26,98,45364775,25,1695378,63,9478090,9612237.0,1,1,1,1,1,1,0,1,1,373928752,99661182,7554319,9028206,1697931,37705621,62465630,1370300,0,0
152530,0,1,1,0,1,1,36535,265,36535,265,36535,265,36800,36800,2400,2400,1,1,2177,490,89,13,490,23,84,39462736,17,1637463,42,5351216,7756277.0,1,1,1,1,1,1,0,1,1,248268000,33020000,5839715,12094193,1650453,31757979,66200000,1678650,0,0
152567,0,0,1,0,1,1,32990,500,32990,500,32990,500,33490,33490,3500,3300,1,0,3841,618,84,17,618,16,53,46011765,16,2632254,40,9643817,7412137.0,1,1,1,1,1,1,0,1,1,197072495,39722324,4221437,7401754,2963254,38066278,61889093,3201992,0,0
152600,0,1,1,0,1,0,41940,1346,41940,1346,41940,1346,43286,43286,1620,1620,0,0,5991,646,83,11,646,22,98,85265890,27,3752245,57,11311522,16181000.0,1,1,1,1,1,1,0,1,1,578079000,169035000,12353000,24338000,3732923,83857169,117188000,4169961,0,0
152673,0,0,1,0,1,1,45000,850,45000,850,45000,850,45850,45850,1950,1950,1,1,1522,229,84,9,229,26,100,29191480,28,1081990,66,3720239,7263615.0,1,1,1,1,1,1,0,1,1,537122152,68640756,5517185,12331029,1088185,25092987,55409095,1432391,1,0
153126,0,1,1,0,1,1,34650,1100,34650,1100,34650,1100,35750,35750,3360,3360,1,0,1102,134,72,8,127,19,99,13424835,35,1046346,81,5490737,3366494.0,1,1,1,1,1,1,0,1,1,71480884,13630956,1193634,3197606,1127330,11290804,25625786,617251,0,0
153144,0,1,1,0,1,0,46860,350,46860,350,46860,350,47220,47220,2670,2670,1,0,7041,379,81,12,379,27,96,47917751,34,2227385,73,6973710,7609153.0,1,1,1,1,1,1,0,1,1,187151390,52071465,2880925,11399736,2239217,41988167,41580748,1922021,1,0
153162,0,1,1,0,1,1,45288,626,45288,626,45288,626,45914,45914,3253,3253,1,0,2615,270,74,12,270,26,99,30232639,23,1032286,61,4216435,5626589.0,1,1,1,1,0,1,0,1,1,214513669,47421127,2871944,9949482,1039130,27046371,41974157,743000,0,0
153250,0,1,1,0,1,1,32240,580,32240,580,32240,580,32820,32820,4400,4400,1,1,1495,387,84,14,387,28,100,23957622,22,1298558,53,4325624,21689180.115322582,1,1,1,1,1,1,0,1,1,163339577,21284450,2826173,7650203,1310845,21616361,42887590,1558476,0,0
153269,0,0,1,0,1,1,44188,178,44188,178,44188,178,44376,44376,3700,3200,1,0,6624,779,86,10,779,26,97,73696442,19,2522923,49,9125316,19317162.0,1,1,1,1,1,1,1,1,1,506477281,115606767,22109395,28285335,2686653,72589959,148851220,2587936,0,0
153278,0,1,1,0,1,1,34070,1630,34070,1630,34070,1630,36610,36610,3790,1550,1,0,1844,384,66,15,384,20,88,40427715,48,4106450,70,9942448,21689180.115322582,1,1,1,1,1,1,0,1,1,323826885,75832390,5788672,12878033,4027870,25182958,63509099,2635377,0,0
153320,0,1,1,0,1,1,16990,660,16990,660,16990,660,17650,17650,3116,3116,1,0,250,47,72,15,82,26,86,3475822,43,588672,30,494025,939840.0,1,1,1,1,1,1,0,1,1,19439873,2137206,389104,1163219,569960,974690,7542097,404730,0,0
153366,0,1,1,0,1,1,30650,670,30650,670,30650,670,31320,31320,3120,3120,1,0,2521,193,78,14,193,19,86,19647694,49,2319731,74,6180433,2788390.0,1,1,1,1,1,1,0,1,1,116316019,55230805,1941919,7997680,2019908,15473887,35396790,801746,0,0
153375,0,1,1,0,1,0,29076,716,29076,716,29076,716,29792,29792,3640,3640,1,0,1810,330,69,12,330,19,94,29313230,39,3256770,72,8744492,5401716.0,1,1,1,1,1,1,0,1,1,115318474,53209437,2997492,7570759,3347516,21685479,36607154,4347411,0,0
153603,1,0,1,1,1,0,8042,1274,8042,1274,23230,1274,9316,24504,2430,2430,1,1,20223,5469,89,18,5476,19,97,177859388,20,26436551,48,81515744,132024411.0,1,1,1,1,1,1,0,1,1,2556026582,805808401,231224369,36835325,27396850,2292473,0,153136715,0,0
153621,0,1,1,0,1,0,24180,1100,24180,1100,24180,1100,25280,25280,3500,3500,1,0,4169,151,62,12,151,25,74,5853064,53,794989,73,992323,1561186.0,1,1,1,1,1,1,0,1,1,35770496,30495394,1062610,4464575,1580220,8026213,16427420,715532,0,0
153658,1,0,1,1,1,0,8073,1533,8073,1533,30036,1533,9606,31569,3724,3724,1,1,24132,4925,88,16,4925,21,68,139541097,19,19986485,42,64345343,114306034.0,1,1,1,1,1,1,0,1,1,8102477000,3351071000,191504000,51400000,19046000,1974000,0,112251000,0,0
153825,0,1,1,0,1,0,33500,1718,33500,1718,33500,1718,35218,35218,2011,2111,1,0,2482,326,79,12,326,24,96,28899136,27,1523751,67,5750415,5929828.0,1,1,1,1,1,1,0,1,1,121818736,75980213,4184018,9730801,1570323,25331246,41339817,1788107,0,0
153834,0,1,1,0,1,1,45000,610,45000,610,45000,610,45610,45610,3051,3015,1,0,3640,527,77,11,527,27,98,61361369,20,1665387,63,7820305,10560666.0,1,1,1,1,1,1,0,1,1,292010961,48227568,4050737,14062497,1690770,53022451,72219455,1224960,1,0
153861,0,0,1,0,1,1,16000,530,16000,530,16000,530,16530,16530,3800,3800,1,0,50,15,47,12,15,3,49,2622532,41,940541,44,1859472,21689180.115322582,1,1,0,1,1,1,0,1,0,69123000,26466000,1911000,2376000,1065000,2689000,36441000,88000,0,0
154004,0,1,1,0,1,1,32460,1510,32460,1510,32460,1510,33970,33970,2800,2800,1,0,3388,367,69,13,367,29,93,27112668,31,1651499,71,6032237,4293089.0,1,1,1,1,1,1,0,1,1,128662837,44449533,2857942,8535721,1691149,20555092,38036316,2289508,0,0
154013,0,1,1,0,1,1,34506,1000,34506,1000,34506,1000,35506,35506,6460,4870,1,0,1160,217,80,14,217,15,100,23490805,40,2324151,56,8897789,3552972.0,1,1,1,1,1,1,0,1,1,97731253,23429310,3696247,7299400,2324151,17517849,33156066,3286126,0,0
154095,1,0,1,1,1,0,7665,1273,7665,1273,19949,1273,8938,21222,2396,2396,1,1,5085,1453,86,17,1453,16,67,35421653,26,9953185,53,28250416,33212600.0,1,1,1,1,1,1,0,1,1,601548406,184842089,29713614,12497234,10370865,2000,0,23310230,0,0
154101,0,1,1,0,1,1,32700,220,32700,220,32700,220,32920,32920,2980,2980,0,0,1136,292,79,11,293,28,96,22025813,25,1018433,62,4164119,4384386.0,1,1,1,1,1,1,0,1,1,150007512,11012131,5383107,6864269,1070237,18220456,31939341,1444673,0,0
154235,0,1,1,0,1,1,32478,280,32478,280,32478,280,32758,32758,6594,3624,1,0,4607,475,83,12,475,21,93,40809277,26,2602492,68,10604566,10116536.0,1,1,1,1,1,1,0,1,1,330550712,92398121,7384520,10774951,2602492,32353367,80335281,1691089,0,0
154350,0,1,1,0,1,0,41466,780,41466,780,41466,780,42246,42246,4238,4238,1,1,1300,292,77,11,292,22,96,35244712,36,2086085,72,6282794,4777682.0,1,1,1,1,1,1,0,1,1,150227314,37095369,1566795,9614884,2079957,26694779,37685829,3245000,0,0
154493,0,0,1,0,1,1,31950,995,31950,995,31950,995,32945,32945,3352,3352,1,0,1098,204,74,11,204,6,64,27085968,38,6501781,54,18873590,1989125.0,1,1,1,1,1,1,0,1,1,113828825,76592483,1843814,11440341,8353931,18395220,53713591,2465363,0,0
154518,0,0,0,0,1,1,21886,1202,21886,1202,21886,1202,23088,23088,3223,3223,1,0,1040,163,26,25,166,7,69,16408917,34,3179818,43,6910525,2222448.0,1,1,1,1,0,1,0,1,1,14126249,10936616,2995419,4252937,4544571,8220310,24146198,327816,0,0
154527,0,1,1,0,1,1,43500,2180,43500,2180,43500,2180,45680,45680,1300,1300,1,1,4795,397,82,12,396,26,94,43963880,23,1548147,65,6431634,5029669.0,1,1,1,1,1,1,0,1,1,215597614,88020333,3803942,12875428,1541802,37829762,49482678,2677194,0,0
154688,0,1,1,0,1,1,30170,500,30170,500,30170,500,30770,30770,5100,3850,1,0,819,244,79,10,244,15,68,20247814,26,1850750,51,8111315,4236066.0,1,1,1,1,1,1,0,0,1,104053131,29649972,1988119,8267364,1996774,16102361,36964031,1030307,0,0
154712,0,1,1,0,1,1,30830,800,30830,800,30830,800,31630,31630,4100,4100,1,0,2488,524,84,13,524,25,93,38444686,17,1480613,52,6700737,21689180.115322582,1,1,1,1,1,1,0,1,1,155052153,65550144,3771826,7023877,1497703,32123874,53877604,584987,0,0
154721,0,1,1,0,1,1,28620,1960,28620,1960,28620,1960,30820,30820,6500,6650,1,0,1689,245,50,14,245,32,97,17682738,49,1844766,88,4292416,21689180.115322582,1,1,1,1,1,1,0,1,1,38705707,24725791,889429,5050021,1795374,14168514,17376856,0,1,0
154749,0,1,1,0,1,1,30024,240,30024,240,30024,240,30264,30264,9792,6562,1,0,1034,155,70,10,155,32,98,9405862,42,883774,75,2252180,1501998.0,1,1,1,1,1,1,0,1,1,45199680,6484175,1178434,4251853,888034,7960372,13917668,392123,1,0
155025,1,0,1,1,1,0,5278,1693,5278,1693,19522,1693,6971,21215,3498,3498,1,0,1544,675,78,17,674,20,78,17021035,34,5277618,64,13666663,13586342.0,1,1,1,1,1,1,0,1,1,153683186,71420906,13744073,6979577,5405836,1958245,0,4091656,0,0
155061,1,0,1,1,1,0,4140,1290,4140,1290,14580,1290,5430,15870,4520,3470,0,1,1920,901,78,19,936,7,41,26626976,25,13206795,33,30041112,22787667.0,1,1,1,1,1,1,0,1,1,247276662,75438661,16732475,12639468,14686901,1495867,0,12013147,0,0
155070,0,1,1,0,1,1,17000,4780,17000,4780,17000,4780,21780,21780,3000,3000,1,0,198,29,79,11,32,17,100,2783311,60,505369,75,948447,305251.0,1,1,1,1,1,1,0,1,1,19596943,5083086,283658,479312,500369,2673653,8690189,161000,0,0
155089,0,0,1,0,1,1,29670,450,29670,450,29670,450,30120,30120,4324,4324,1,0,1154,174,67,12,176,14,63,14481717,35,1986459,66,9079013,2355815.0,1,1,1,1,1,1,0,1,1,111830855,11729767,2424108,7363004,2079656,11338094,27962242,924273,0,0
155317,1,0,1,1,1,0,10092,1074,10092,1074,26960,1074,11166,28034,3198,3198,1,0,15042,4058,86,17,4058,21,66,127497884,20,17853696,40,51992634,105216568.0,1,1,1,1,1,1,0,1,1,2448495797,1037075676,77169964,44865000,18147097,7407849,0,31221754,0,0
155335,0,1,1,0,1,1,31450,1550,31450,1550,31450,1550,33000,33000,2878,2878,1,0,597,166,72,12,182,7,33,18635872,14,1660423,20,3867799,2541720.0,1,1,1,1,1,1,0,1,1,79433180,27464964,1193481,5888755,1780575,16110575,25596126,1143168,0,0
155399,1,0,1,1,1,1,9375,1065,9375,1065,25251,1065,10466,26342,4148,3942,1,0,9208,3162,87,18,3164,18,67,79520248,22,15738006,43,47153903,65853060.0,1,1,1,1,1,1,0,1,1,1579609835,665192145,57132651,35280210,16864011,3599909,0,44684292,0,0
155414,0,1,0,0,1,0,30250,320,30250,320,30250,320,30570,30570,4040,3040,1,0,1293,141,64,11,141,22,96,12009113,40,1184996,80,3610179,2314012.0,1,1,1,1,1,1,0,1,1,72781593,5621934,654140,4865912,1241180,9926951,17526478,462950,0,0
155496,0,1,0,0,1,1,16350,900,16350,900,16350,900,17250,17250,3550,5000,1,0,143,35,51,11,35,19,93,1440490,42,300406,59,873573,21689180.115322582,1,1,0,1,1,1,0,1,1,14476329,4186150,344772,1130130,308407,666475,5195500,165658,1,0
155511,0,1,1,0,1,1,30191,963,30191,963,30191,963,31154,31154,7876,7876,1,0,1785,225,66,15,225,27,100,22232696,36,1445482,68,6047996,2450181.0,1,1,1,1,1,1,0,1,1,80364043,18192189,1000381,5597941,1346608,13738234,20103487,329278,0,0
155520,0,1,1,0,1,0,32122,750,32122,750,32122,750,32872,32872,9235,9235,0,0,1043,189,60,10,191,15,69,15900700,34,1816421,60,5651201,1218138.0,1,1,1,1,1,1,0,1,1,64440965,17961619,1799145,5193147,2040626,13777580,32288464,502855,0,0
155627,0,1,1,0,1,0,29980,2200,29980,2200,29980,2200,32180,32180,3640,3640,1,0,1845,182,60,10,182,27,100,14098457,44,1457961,90,4341124,1121448.0,1,1,1,1,1,1,0,1,1,107254264,83631737,6854413,15890644,5658427,21333413,59914748,392446,0,0
155681,1,0,1,1,1,0,5836,1668,5836,1668,17180,1668,7504,18848,4622,4622,1,0,2007,866,74,16,866,17,46,18251517,36,7794597,56,18621090,16477315.0,1,1,1,1,1,1,0,1,1,240845915,73637296,9531961,10367275,7835836,876157,0,6224256,0,0
155812,0,1,1,0,1,1,29750,1050,29750,1050,29750,1050,30800,30800,1980,1980,1,0,1375,149,66,13,149,19,94,13792373,42,1474130,88,4868098,1778005.0,1,1,1,1,1,1,0,1,1,58484851,11028309,875257,6112452,1567938,10417148,24018137,765089,0,0
155900,0,1,1,0,1,1,33100,150,33100,150,33100,150,33250,33250,7706,7706,1,0,1410,160,53,10,160,12,64,14461577,40,2202773,42,4304828,1828056.0,1,1,1,1,1,1,0,1,1,33573591,12470997,2349538,890373,2521840,13722370,25799248,416220,0,0
155937,0,0,1,0,1,0,26000,1300,26000,1300,26000,1300,27300,27300,3560,3560,1,0,1898,139,58,10,139,22,81,8537734,39,1188947,63,2741288,21689180.115322582,1,1,1,1,1,1,0,1,1,46312615,12520852,965180,3512762,1378777,6474201,13418089,369873,0,0
156125,1,0,1,1,1,1,6843,1590,6843,1590,16208,1590,8433,17798,3400,3400,1,0,7655,1631,71,18,1631,13,64,42737958,32,17353086,43,40506677,33366339.0,1,1,1,1,1,1,0,1,1,400839350,140988381,38100486,37995434,18142049,1855131,0,25331747,0,0
156189,0,0,1,0,1,1,12000,2230,12000,2230,12000,2230,14230,14230,5200,5000,1,0,4024,199,65,21,199,35,96,5848742,54,1453982,55,1518694,1299462.0,1,1,1,1,1,1,0,0,1,112488977,2578488,1717725,2704208,1495253,2209689,15218353,2083915,1,1
156213,0,0,1,0,1,1,31460,568,31460,568,31460,568,32028,32028,3600,2500,1,0,1324,290,81,12,290,17,82,25394266,32,2352680,55,6534756,4833975.0,1,1,1,1,1,1,0,1,1,144144761,18513229,2356921,6242564,2534319,17001197,36448824,3140185,0,1
156286,0,1,1,0,1,1,41520,1653,41520,1653,41520,1653,43470,43470,7422,7422,1,1,4191,616,84,13,616,24,92,73490042,24,2877138,58,9837457,9203864.0,1,1,1,1,1,1,0,1,1,224151602,87733201,6358515,17671036,2888187,60675011,76796689,6744537,0,1
156295,0,0,1,0,1,1,44400,692,44400,692,44400,692,45092,45092,2600,2600,1,0,1857,413,87,9,413,24,100,80203067,84,7533902,18,657445,10485260.0,1,1,1,1,1,1,0,0,1,1671901831,80783063,10419270,12290341,7541152,65721011,139121807,3852787,1,1
156356,0,1,1,0,1,1,24500,600,24500,600,24500,600,25100,25100,2000,2000,1,0,2490,150,71,11,150,16,77,12034628,44,1923087,59,4469518,2034000.0,1,1,1,1,1,1,0,1,1,42110743,9749085,368376,4491220,1843499,7418426,14477610,1775765,0,1
156365,0,1,1,0,1,1,24900,500,24900,500,24900,500,25400,25400,6852,6852,1,0,5130,616,64,14,639,13,50,41465463,29,6413559,32,8895593,6218713.0,1,1,1,1,1,1,0,1,1,173713560,57403120,6567573,28687758,7849702,25906191,100257638,8209989,0,1
156620,1,0,1,1,1,0,9266,610,9266,610,19338,610,9876,19948,4600,4600,1,1,9206,1905,79,15,2297,18,74,80596611,38,22205919,50,42205856,32273465.0,1,1,1,1,1,1,0,1,1,636392466,474876438,28013298,21927439,23492688,20140709,0,63606779,0,1
156745,0,1,1,0,1,0,39810,990,39810,990,39810,990,40800,40800,4212,3132,1,0,2712,314,71,12,314,32,96,32814032,35,1686324,66,4205200,3964525.0,1,1,1,1,1,1,0,1,1,82979191,40898511,3582495,7038607,1605969,27291281,31075684,2868202,0,1
157030,0,1,0,0,1,1,8850,910,8850,910,8850,910,9760,9760,750,750,1,0,66,14,100,10,14,19,100,402431,56,175392,42,149953,9216.0,1,1,1,1,1,1,0,1,0,7587996,418746,64194,14429,190361,66362,1890165,0,1,1
157058,1,0,0,1,1,0,7700,1100,7700,1100,11550,1100,8800,12650,5612,4612,1,0,3377,386,78,14,421,21,63,11450289,45,5004010,47,6846365,4184114.0,1,1,1,1,1,1,1,1,1,117472921,110572314,416254,9874188,4703308,1009706,0,4620623,0,1
157076,0,1,1,0,1,1,27320,1220,27320,1220,27320,1220,28540,28540,3964,3964,1,0,1771,243,66,14,244,28,97,18672083,43,1702230,67,4534701,2012928.0,1,1,1,1,1,1,0,1,1,62581092,21473132,1021129,5307568,1702230,11334242,18275472,2444739,1,1
157085,1,0,1,1,1,0,11135,1349,11135,1349,29945,1349,12484,31294,4474,4474,1,1,19648,5293,86,16,5293,24,88,212081230,22,22617980,39,56312306,103566176.0,1,1,1,1,1,1,0,1,1,7308932765,2227816542,127079264,50088265,23937992,30071750,0,189869440,0,1
157100,0,1,0,0,1,1,20600,600,20600,600,20600,600,21200,21200,11700,8866,1,0,1559,215,60,12,215,34,84,7799769,37,1065240,63,2469211,891084.0,1,1,1,1,1,1,0,1,1,35256980,10397075,407506,1756378,1154469,5888554,10647774,969153,0,1
157289,1,0,1,1,1,0,11966,196,11966,196,28312,196,12162,28508,7706,7706,1,1,17265,2540,81,19,2540,16,84,127723523,29,9520975,37,37148803,21689180.115322582,1,1,1,1,1,1,0,1,1,1504111000,536523000,155312000,36477000,18672000,28090000,0,98618000,0,1
157377,0,1,1,0,1,1,24500,350,24500,350,24500,350,24850,24850,7000,7000,1,0,1043,196,67,15,218,19,88,13368959,45,2302158,71,5162769,1641499.0,1,1,1,1,1,1,0,1,1,64125796,26178618,1122011,4665495,2514931,7726330,20095752,2863234,0,1
157386,1,0,1,1,1,0,8970,320,8970,320,13556,320,9290,13876,2917,3476,1,0,8684,1126,76,15,1307,15,81,54212997,33,13554369,38,21799233,15281683.0,1,1,1,1,1,1,0,1,1,322054544,223897262,8948869,20946670,14148002,10933347,0,34696721,0,1
157401,1,0,1,1,1,0,7968,1200,7968,1200,17148,1200,9168,18348,5015,5015,1,1,9552,1295,81,17,1413,17,91,68911145,31,11964387,41,26467382,22951625.0,1,1,1,1,1,1,0,1,1,435068033,289589120,12806482,21940249,11482999,9208638,0,51829577,0,1
157447,1,0,1,1,1,0,9912,384,9912,384,19872,384,10296,20256,5364,2500,1,1,6686,1817,75,18,1909,16,80,71579360,27,16214688,42,34413252,36727543.0,1,1,1,1,1,1,0,1,1,563167000,571939000,31775000,30235000,14438000,11501000,0,44690000,0,1
157748,0,1,0,0,1,1,11400,496,11400,496,11400,496,11896,11896,1500,1500,1,0,343,114,82,19,130,15,13,232307,0,0,0,0,21689180.115322582,1,0,0,1,1,1,0,1,1,200466292,34654833,3673812,7361828,0,907755,47095260,0,0,1
157757,0,1,1,0,1,1,25800,100,25800,100,25800,100,25975,25975,6937,6937,1,0,700,131,66,11,136,15,80,10647857,42,1801783,65,4486685,3153370.0,1,1,1,1,1,1,0,1,1,79512121,14725405,1191411,4694853,1866358,5750878,33939754,2618797,0,1
157809,0,1,1,0,1,1,31780,1640,31780,1640,31780,1640,33420,33420,6562,4444,1,1,2646,358,68,14,366,18,68,27945995,26,2219144,49,6790350,4874955.0,1,1,1,1,1,1,0,1,1,61728261,21318426,1683408,9416218,2393425,20765081,32927525,2608280,0,1
157818,0,1,1,0,1,1,39920,1690,39920,1690,39920,1690,41610,41610,2350,3250,1,0,1663,268,79,10,268,28,99,25102497,26,1127752,60,3725756,5766550.0,1,1,1,1,1,1,0,1,1,324413032,70250718,5928918,8092943,1135030,19362282,37744409,3087603,1,1
157863,0,1,1,0,1,1,26330,1670,26330,1670,26330,1670,28000,28000,4030,4030,1,0,1249,178,62,17,171,18,92,17865619,56,2652866,69,4542574,1872175.0,1,1,1,1,1,1,0,1,1,72906769,19269044,2468225,4734497,2715193,11854570,20406079,2490525,0,1
158802,0,1,1,0,1,1,17410,1871,17410,1871,17410,1871,19281,19281,5130,5130,1,0,5783,313,70,14,313,26,94,16783636,72,4513810,84,7730400,3991237.0,1,1,0,1,1,1,0,1,1,269893380,7755090,5790595,6360769,4632897,11280987,38370573,1551921,1,1
159009,1,0,1,1,1,0,5140,2495,5140,2495,5140,11518,7635,16658,5130,5130,1,1,8153,855,77,30,857,21,85,26232623,76,17341381,85,27433919,8198566.0,1,1,1,1,1,1,0,1,1,167902610,218053852,3471756,4680894,17610019,0,0,15932850,0,1
159382,1,0,0,1,1,1,4894,1774,4984,1774,4984,9040,6669,14024,3918,3918,1,1,2946,277,60,16,420,12,65,12793711,41,6190040,44,9891374,4182037.0,1,1,1,1,1,1,0,1,1,47601784,59426934,1644350,2293690,6793814,0,0,4043821,1,1
159391,1,0,1,1,1,0,8038,3924,8038,3924,8038,20601,11962,28639,7686,7686,1,0,28960,6126,86,22,6126,24,81,245996292,24,30136281,31,51961769,107915320.0,1,1,1,1,1,1,0,1,1,2307808553,2863978548,90955391,28935582,31391517,1576020,0,101668659,0,1
159647,1,0,1,1,1,0,6401,3664,6401,3664,13143,3664,10065,16807,5025,7683,1,1,7087,1967,81,23,2044,20,93,87883724,23,11273461,34,21516634,23471218.0,1,1,1,1,1,1,0,0,1,496608707,442197638,18740593,7220519,11494626,2646747,0,37528633,0,1
159656,0,1,1,0,1,1,40288,1742,40288,1742,40288,1742,42278,42278,3160,2656,1,0,6259,822,83,13,827,26,89,80846111,35,5442508,60,12687267,16856440.0,1,1,1,1,1,1,0,1,1,507724000,203966000,9084000,12647000,5573466,76960000,103961000,5265359,0,1
159717,1,0,1,1,1,1,5147,3235,5147,3235,13185,3235,8382,16420,5160,5160,1,1,3496,1202,72,21,1202,18,84,35160848,31,9841046,38,16162286,15274897.0,1,1,1,1,1,1,0,1,1,238129115,184036682,9084649,5997310,10204609,2083254,0,16912386,0,1
159939,1,0,1,1,1,0,6090,2982,6090,2982,10926,2982,9072,13908,5280,5280,1,0,5382,926,70,20,926,14,60,32516321,39,12080449,37,15577185,19419147.0,1,1,1,1,1,1,0,1,1,292080431,321480840,11890306,10273979,13031928,1228754,0,13711292,0,1
159966,1,0,1,1,1,0,4922,3024,4922,3024,6015,3024,7946,9039,5232,5232,1,1,3189,1169,75,19,1236,21,82,35540902,38,10692887,48,18935830,13213399.0,1,1,1,1,1,1,0,1,1,155560882,231786702,8141913,5650345,11128130,14022367,0,25570804,0,1
159993,1,0,1,1,1,0,5788,3282,5788,3282,17888,3282,9070,21170,5160,5160,1,1,4837,1123,74,18,1123,16,71,47093480,37,12347682,41,18146712,14372013.0,1,1,1,1,1,1,0,1,1,226597843,285399153,8765940,10272078,12893857,1798397,0,16248251,0,1
160038,1,0,1,1,1,1,5180,3492,5180,3492,15968,3492,8672,19460,5160,5160,1,1,4290,1312,76,19,1364,14,86,66586865,42,20684389,48,35142968,13620018.0,1,1,1,1,1,1,0,1,1,124850204,198413005,12256062,10152173,19951064,0,0,24928524,0,1
160612,1,0,1,1,1,0,5777,2512,5777,2512,18255,2512,8289,20767,5160,5160,1,1,6036,1995,72,20,2007,15,70,67705805,37,22456689,42,33703061,29830655.0,1,1,1,1,1,1,1,0,1,325232316,413825598,17098243,13323335,24865686,5691087,0,29526677,0,1
160621,1,0,1,1,1,0,4973,4367,4973,4367,4973,11747,9340,16720,4932,3971,1,1,6935,1305,60,22,1305,21,77,34532736,64,21218751,72,31314518,14629808.0,1,1,1,1,1,1,0,1,1,204609909,288907111,20371117,7800781,20899108,952376,0,24102878,0,1
160630,1,0,0,1,1,0,4483,2576,4483,2576,13384,2576,7059,15960,5130,5130,1,1,2261,209,42,17,209,11,79,17354154,62,5423090,66,10255906,4330374.0,1,1,1,1,1,1,0,1,0,181243243,70151684,1412933,5312585,6029234,445746,0,5198143,0,1
160658,1,0,1,1,1,0,5407,4951,5407,4951,19135,4951,10358,24086,5160,5160,1,1,9870,2528,79,19,2528,17,71,96668619,35,23781814,45,41357756,45944195.0,1,1,1,1,1,1,0,1,1,665434922,777545621,23727343,16766558,24688683,2519937,0,33509062,0,1
160755,0,0,1,0,1,0,54766,4086,54766,4086,54766,4086,58852,58852,2380,5764,1,0,43892,1821,92,8,1821,21,75,190187236,10,3783060,25,13711005,81674891.0,1,1,1,1,1,1,0,1,1,2839325000,1044631000,189486000,87611000,4216000,202284000,1056669000,0,0,1
160904,0,1,1,0,1,1,23065,2757,23065,2757,23065,2757,25822,25822,2160,2160,1,0,9517,736,77,13,821,32,88,34496265,51,6851715,68,10895760,14220050.0,1,1,1,1,1,1,0,1,1,416555918,21217294,15941798,11431004,7116994,22758142,112508121,4915765,0,1
160959,0,0,1,0,1,1,42993,549,42993,549,42993,549,43542,43542,1080,1080,0,0,405,105,89,10,105,30,95,11446390,29,431566,54,1148773,21689180.115322582,1,1,1,1,1,1,0,1,0,121729056,10112755,1716556,2071173,450043,11566791,26323340,0,0,0
